price,utc_departure,local_departure,utc_arrival,local_arrival,distance,flyTo,flyFrom,quality,airline_iata,id,City,Airport,Refs,Country,State/Province,icao,iata,name,city,subd,country,elevation,lat,lon,tz
409,2023-01-08 16:15:00+00:00,2023-01-08 11:15:00+00:00,2023-01-08 19:15:00+00:00,2023-01-08 14:15:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba50000b01bfd3d_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-03 16:15:00+00:00,2023-01-03 11:15:00+00:00,2023-01-03 19:15:00+00:00,2023-01-03 14:15:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba0000007236902_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-05 16:15:00+00:00,2023-01-05 11:15:00+00:00,2023-01-05 19:15:00+00:00,2023-01-05 14:15:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba20000e383165c_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-08 00:59:00+00:00,2023-01-07 19:59:00+00:00,2023-01-08 03:59:00+00:00,2023-01-07 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba40000ecb46520_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-09 00:59:00+00:00,2023-01-08 19:59:00+00:00,2023-01-09 03:59:00+00:00,2023-01-08 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba50000dde74441_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-07 19:51:00+00:00,2023-01-07 14:51:00+00:00,2023-01-07 22:51:00+00:00,2023-01-07 17:51:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba400008148dc5c_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-06 19:51:00+00:00,2023-01-06 14:51:00+00:00,2023-01-06 22:51:00+00:00,2023-01-06 17:51:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba30000f7aa380b_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-10 16:15:00+00:00,2023-01-10 11:15:00+00:00,2023-01-10 19:15:00+00:00,2023-01-10 14:15:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba70000ab064d90_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-06 00:59:00+00:00,2023-01-05 19:59:00+00:00,2023-01-06 03:59:00+00:00,2023-01-05 22:59:00+00:00,1807.96,BOS,MCO,424.840471,NK,08d704884ba200008e7faf20_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
409,2023-01-08 15:21:00+00:00,2023-01-08 10:21:00+00:00,2023-01-08 19:06:00+00:00,2023-01-08 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924ba500004cd91671_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
409,2023-01-03 15:21:00+00:00,2023-01-03 10:21:00+00:00,2023-01-03 19:06:00+00:00,2023-01-03 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924ba00000fa0803d8_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
409,2023-01-07 15:21:00+00:00,2023-01-07 10:21:00+00:00,2023-01-07 19:06:00+00:00,2023-01-07 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924ba40000765d149e_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
409,2023-01-02 15:21:00+00:00,2023-01-02 10:21:00+00:00,2023-01-02 19:06:00+00:00,2023-01-02 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924b9f00002ba68264_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
409,2023-01-06 15:21:00+00:00,2023-01-06 10:21:00+00:00,2023-01-06 19:06:00+00:00,2023-01-06 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924ba300008324322d_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
409,2023-01-04 15:21:00+00:00,2023-01-04 10:21:00+00:00,2023-01-04 19:06:00+00:00,2023-01-04 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924ba10000dfbb77e4_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
409,2023-01-05 15:21:00+00:00,2023-01-05 10:21:00+00:00,2023-01-05 19:06:00+00:00,2023-01-05 13:06:00+00:00,2419.58,AUS,EWR,430.840456,NK,1cdb16924ba20000763fdf54_0,Newark,Newark Liberty International Airport,,US,New Jersey,KEWR,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18.0,40.6925010681,-74.1687011719,America/New_York
410,2023-01-01 12:10:00+00:00,2023-01-01 07:10:00+00:00,2023-01-01 13:53:00+00:00,2023-01-01 08:53:00+00:00,862.4,RDU,MCO,415.524541,NK,08d7217d4b9e00008d9a9185_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
410,2022-12-31 12:10:00+00:00,2022-12-31 07:10:00+00:00,2022-12-31 13:53:00+00:00,2022-12-31 08:53:00+00:00,862.4,RDU,MCO,415.524541,NK,08d7217d4b9d0000eaa9c658_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
410,2022-12-29 12:10:00+00:00,2022-12-29 07:10:00+00:00,2022-12-29 13:53:00+00:00,2022-12-29 08:53:00+00:00,862.4,RDU,MCO,415.524541,NK,08d7217d4b9b00002bbacd3a_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
410,2022-12-30 12:10:00+00:00,2022-12-30 07:10:00+00:00,2022-12-30 13:53:00+00:00,2022-12-30 08:53:00+00:00,862.4,RDU,MCO,415.524541,NK,08d7217d4b9c00008f01b659_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
410,2023-01-01 12:12:00+00:00,2023-01-01 07:12:00+00:00,2023-01-01 15:03:00+00:00,2023-01-01 09:03:00+00:00,1851.25,SAL,MCO,424.591185,NK,08d71dad4b9e0000de21b058_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
410,2023-01-10 12:12:00+00:00,2023-01-10 07:12:00+00:00,2023-01-10 15:03:00+00:00,2023-01-10 09:03:00+00:00,1851.25,SAL,MCO,424.591185,NK,08d71dad4ba700007b6527e4_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
411,2023-01-01 16:15:00+00:00,2023-01-01 10:15:00+00:00,2023-01-01 18:45:00+00:00,2023-01-01 13:45:00+00:00,1607.93,BWI,MSY,422.741902,NK,13b10a0b4b9e0000b490cc34_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
411,2022-12-29 16:15:00+00:00,2022-12-29 10:15:00+00:00,2022-12-29 18:45:00+00:00,2022-12-29 13:45:00+00:00,1607.93,BWI,MSY,422.741902,NK,13b10a0b4b9b000012b0908b_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
412,2023-01-04 16:15:00+00:00,2023-01-04 10:15:00+00:00,2023-01-04 18:45:00+00:00,2023-01-04 13:45:00+00:00,1607.93,BWI,MSY,423.692612,NK,13b10a0b4ba100008a31a333_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
412,2023-01-08 16:15:00+00:00,2023-01-08 10:15:00+00:00,2023-01-08 18:45:00+00:00,2023-01-08 13:45:00+00:00,1607.93,BWI,MSY,423.692612,NK,13b10a0b4ba50000e1afabbe_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
412,2023-01-03 16:15:00+00:00,2023-01-03 10:15:00+00:00,2023-01-03 18:45:00+00:00,2023-01-03 13:45:00+00:00,1607.93,BWI,MSY,423.692612,NK,13b10a0b4ba0000056973f81_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
412,2023-01-05 16:15:00+00:00,2023-01-05 10:15:00+00:00,2023-01-05 18:45:00+00:00,2023-01-05 13:45:00+00:00,1607.93,BWI,MSY,423.692612,NK,13b10a0b4ba20000b23740df_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
414,2023-01-09 13:20:00+00:00,2023-01-09 08:20:00+00:00,2023-01-09 15:50:00+00:00,2023-01-09 10:50:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba60000f3af5495_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
414,2023-01-09 02:10:00+00:00,2023-01-08 21:10:00+00:00,2023-01-09 04:40:00+00:00,2023-01-08 23:40:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba5000031f3ec97_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
414,2023-01-11 02:10:00+00:00,2023-01-10 21:10:00+00:00,2023-01-11 04:40:00+00:00,2023-01-10 23:40:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba70000998f2e72_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
414,2023-01-10 02:10:00+00:00,2023-01-09 21:10:00+00:00,2023-01-10 04:40:00+00:00,2023-01-09 23:40:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba600009e75be5e_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
414,2023-01-10 13:20:00+00:00,2023-01-10 08:20:00+00:00,2023-01-10 15:50:00+00:00,2023-01-10 10:50:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba7000064fb6191_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
414,2023-01-09 21:15:00+00:00,2023-01-09 16:15:00+00:00,2023-01-09 23:45:00+00:00,2023-01-09 18:45:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba6000005f28837_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
414,2023-01-10 21:15:00+00:00,2023-01-10 16:15:00+00:00,2023-01-10 23:45:00+00:00,2023-01-10 18:45:00+00:00,1494.35,BWI,FLL,425.594033,NK,04cd0a0b4ba700000208181b_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-31 13:20:00+00:00,2022-12-31 08:20:00+00:00,2022-12-31 15:50:00+00:00,2022-12-31 10:50:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9d00004deae16b_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-29 13:20:00+00:00,2022-12-29 08:20:00+00:00,2022-12-29 15:50:00+00:00,2022-12-29 10:50:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9b00008cf9ea09_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-31 21:15:00+00:00,2022-12-31 16:15:00+00:00,2022-12-31 23:45:00+00:00,2022-12-31 18:45:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9d00005f491299_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2023-01-01 02:10:00+00:00,2022-12-31 21:10:00+00:00,2023-01-01 04:40:00+00:00,2022-12-31 23:40:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9d0000c4ce24f0_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2023-01-01 13:20:00+00:00,2023-01-01 08:20:00+00:00,2023-01-01 15:50:00+00:00,2023-01-01 10:50:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9e00002ad9b6b6_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-30 02:10:00+00:00,2022-12-29 21:10:00+00:00,2022-12-30 04:40:00+00:00,2022-12-29 23:40:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9b000067b3378f_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-30 21:15:00+00:00,2022-12-30 16:15:00+00:00,2022-12-30 23:45:00+00:00,2022-12-30 18:45:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9c0000282b8a7f_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2023-01-01 21:15:00+00:00,2023-01-01 16:15:00+00:00,2023-01-01 23:45:00+00:00,2023-01-01 18:45:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9e0000a74c8fa7_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-31 02:10:00+00:00,2022-12-30 21:10:00+00:00,2022-12-31 04:40:00+00:00,2022-12-30 23:40:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9c0000b3acbc16_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-29 21:15:00+00:00,2022-12-29 16:15:00+00:00,2022-12-29 23:45:00+00:00,2022-12-29 18:45:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9b0000fc3401e6_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
415,2022-12-30 13:20:00+00:00,2022-12-30 08:20:00+00:00,2022-12-30 15:50:00+00:00,2022-12-30 10:50:00+00:00,1494.35,BWI,FLL,426.544744,NK,04cd0a0b4b9c00002842916a_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
416,2023-01-10 12:10:00+00:00,2023-01-10 07:10:00+00:00,2023-01-10 13:53:00+00:00,2023-01-10 08:53:00+00:00,862.4,RDU,MCO,421.228803,NK,08d7217d4ba70000c3b846a2_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
416,2023-01-09 12:10:00+00:00,2023-01-09 07:10:00+00:00,2023-01-09 13:53:00+00:00,2023-01-09 08:53:00+00:00,862.4,RDU,MCO,421.228803,NK,08d7217d4ba6000054ec73a6_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
417,2023-01-03 12:12:00+00:00,2023-01-03 07:12:00+00:00,2023-01-03 15:03:00+00:00,2023-01-03 09:03:00+00:00,1851.25,SAL,MCO,431.246157,NK,08d71dad4ba0000065c8f0a8_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
417,2023-01-08 12:12:00+00:00,2023-01-08 07:12:00+00:00,2023-01-08 15:03:00+00:00,2023-01-08 09:03:00+00:00,1851.25,SAL,MCO,431.246157,NK,08d71dad4ba50000d319e501_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
417,2023-01-05 12:12:00+00:00,2023-01-05 07:12:00+00:00,2023-01-05 15:03:00+00:00,2023-01-05 09:03:00+00:00,1851.25,SAL,MCO,431.246157,NK,08d71dad4ba20000e9ff2c24_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
418,2023-01-10 16:15:00+00:00,2023-01-10 10:15:00+00:00,2023-01-10 18:45:00+00:00,2023-01-10 13:45:00+00:00,1607.93,BWI,MSY,429.396875,NK,13b10a0b4ba70000fab21b13_0,New Orleans,Louis Armstrong New Orleans International Airport,,US,Louisiana,KMSY,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,4.0,29.9934005737,-90.2580032349,America/Chicago
423,2023-01-10 22:48:00+00:00,2023-01-10 14:48:00+00:00,2023-01-11 01:48:00+00:00,2023-01-10 19:48:00+00:00,1964.96,IAH,LAS,438.150417,NK,2446230e4ba700008881c66a_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
423,2023-01-10 02:40:00+00:00,2023-01-09 18:40:00+00:00,2023-01-10 05:40:00+00:00,2023-01-09 23:40:00+00:00,1964.96,IAH,LAS,438.150417,NK,2446230e4ba6000081230a9c_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
423,2023-01-11 02:40:00+00:00,2023-01-10 18:40:00+00:00,2023-01-11 05:40:00+00:00,2023-01-10 23:40:00+00:00,1964.96,IAH,LAS,438.150417,NK,2446230e4ba7000086d99ab0_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
423,2023-01-10 18:10:00+00:00,2023-01-10 10:10:00+00:00,2023-01-10 21:10:00+00:00,2023-01-10 15:10:00+00:00,1964.96,IAH,LAS,438.150417,NK,2446230e4ba70000062c45bd_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
423,2023-01-09 02:40:00+00:00,2023-01-08 18:40:00+00:00,2023-01-09 05:40:00+00:00,2023-01-08 23:40:00+00:00,1964.96,IAH,LAS,438.150417,NK,2446230e4ba500002ea55855_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
423,2023-01-09 22:48:00+00:00,2023-01-09 14:48:00+00:00,2023-01-10 01:48:00+00:00,2023-01-09 19:48:00+00:00,1964.96,IAH,LAS,438.150417,NK,2446230e4ba600008f7b5646_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
425,2023-01-03 17:20:00+00:00,2023-01-03 09:20:00+00:00,2023-01-03 20:08:00+00:00,2023-01-03 14:08:00+00:00,1753.06,AUS,LAS,438.451842,NK,244616924ba00000814e26aa_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
